# timestamp,mag_x,mag_y,mag_z
1531208104617,15.9375,-41.5625,-20.625
1531208104627,16.125,-41.4375,-20.1875
1531208104637,16.125,-41.4375,-20.3125
1531208104647,16.8125,-40.8125,-20.0
1531208104657,17.1875,-40.5625,-20.4375
1531208104667,17.0625,-40.375,-20.75
1531208104677,17.1875,-40.6875,-20.75
1531208104687,17.1875,-41.125,-21.1875
1531208104697,16.9375,-42.0,-21.0625
1531208104707,16.6875,-42.1875,-20.875
1531208104717,16.6875,-41.875,-20.3125
1531208104727,16.8125,-41.5625,-20.75
1531208104737,17.0625,-41.4375,-20.4375
1531208104747,17.375,-41.0,-20.625
1531208104757,17.75,-41.0,-20.75
1531208104767,17.625,-41.3125,-21.1875
1531208104777,17.9375,-41.1875,-21.5
1531208104787,17.75,-40.6875,-21.5
1531208104797,17.625,-40.375,-21.8125
1531208104807,17.4375,-40.375,-22.125
1531208104817,18.125,-39.8125,-22.25
1531208104827,18.1875,-40.125,-21.9375
1531208104836,18.1875,-40.125,-21.9375
1531208104846,17.875,-40.5625,-21.8125
1531208104857,18.1875,-40.5625,-21.5
1531208104866,17.875,-40.875,-21.625
1531208104876,17.625,-40.6875,-21.8125
1531208104886,17.625,-40.6875,-21.8125
1531208104896,17.75,-40.875,-22.125
1531208104906,17.625,-40.5625,-21.9375
1531208104916,17.3125,-40.6875,-21.9375
1531208104926,17.3125,-40.5625,-21.625
1531208104936,17.3125,-40.375,-22.125
1531208104946,17.1875,-40.25,-22.125
1531208104956,17.0625,-40.375,-22.5625
1531208104966,17.1875,-40.25,-22.375
1531208104977,17.0625,-40.25,-22.5625
1531208104986,17.1875,-40.5625,-22.375
1531208104996,17.1875,-40.375,-22.25
1531208105006,16.875,-40.375,-21.9375
1531208105016,16.75,-40.6875,-21.8125
1531208105027,16.625,-40.8125,-21.8125
1531208105036,16.25,-40.9375,-21.1875
1531208105046,16.0625,-40.9375,-21.375
1531208105056,15.9375,-40.9375,-21.5
1531208105067,15.9375,-41.125,-21.0625
1531208105077,16.125,-41.4375,-20.4375
1531208105087,16.0625,-41.4375,-21.0625
1531208105097,16.375,-41.4375,-20.4375
1531208105107,16.6875,-42.0,-20.1875
1531208105116,16.375,-42.1875,-20.4375
1531208105127,16.125,-42.0,-20.625
1531208105137,16.125,-42.4375,-20.1875
1531208105146,15.4375,-42.875,-20.3125
1531208105156,15.0,-42.4375,-19.6875
1531208105166,14.875,-42.4375,-19.5625
1531208105176,14.75,-43.3125,-19.5625
1531208105186,14.4375,-43.1875,-19.25
1531208105196,14.0625,-43.1875,-19.0
1531208105207,13.75,-43.625,-19.4375
1531208105217,13.625,-44.1875,-18.8125
1531208105226,13.5,-43.875,-18.6875
1531208105236,13.375,-44.1875,-19.0
1531208105247,14.0625,-44.5,-18.6875
1531208105256,14.0625,-44.5,-17.9375
1531208105266,13.9375,-44.1875,-18.0625
1531208105276,14.0625,-44.375,-17.75
1531208105286,13.9375,-44.6875,-17.75
1531208105297,13.375,-44.5,-17.9375
1531208105306,13.375,-44.8125,-18.25
1531208105316,13.6875,-45.25,-18.375
1531208105326,13.5,-45.125,-18.375
1531208105336,13.375,-44.9375,-17.9375
1531208105346,13.375,-45.25,-17.5
1531208105356,13.125,-44.9375,-17.3125
1531208105366,12.8125,-44.625,-17.3125
1531208105376,12.6875,-44.75,-17.3125
1531208105386,12.5,-44.3125,-17.1875
1531208105396,12.6875,-44.1875,-17.75
1531208105406,12.8125,-43.875,-17.9375
1531208105416,12.8125,-44.0625,-17.75
1531208105427,12.5,-43.875,-17.8125
1531208105437,12.625,-44.1875,-18.0625
1531208105447,12.375,-44.3125,-17.8125
1531208105457,12.5,-44.75,-17.9375
1531208105467,12.25,-44.625,-17.9375
1531208105477,12.25,-44.4375,-18.25
1531208105487,12.5,-44.5,-18.0625
1531208105497,13.1875,-43.75,-18.5
1531208105507,13.625,-43.125,-18.5
1531208105516,14.1875,-43.0,-19.125
1531208105527,14.5625,-42.875,-19.125
1531208105536,14.5625,-42.75,-19.4375
1531208105546,14.3125,-43.0,-19.5625
1531208105556,14.4375,-43.1875,-19.5625
1531208105566,14.3125,-42.875,-19.75
1531208105576,14.3125,-42.5625,-20.5
1531208105586,14.6875,-42.0,-20.9375
1531208105596,15.125,-42.125,-21.0625
1531208105606,15.0,-42.125,-21.9375
1531208105616,14.8125,-41.6875,-21.9375
1531208105626,15.5,-41.6875,-21.8125
1531208105637,15.125,-41.6875,-22.125
1531208105646,15.0625,-40.9375,-22.25
1531208105656,15.375,-40.5,-22.25
1531208105666,16.0625,-40.9375,-22.25
1531208105676,15.8125,-40.625,-22.125
1531208105686,16.3125,-40.25,-22.125
1531208105696,16.1875,-40.1875,-22.125
1531208105707,15.9375,-40.6875,-21.8125
1531208105717,15.625,-40.375,-21.8125
1531208105727,15.5,-40.0625,-22.4375
1531208105737,15.5,-40.5,-22.25
1531208105747,15.9375,-40.9375,-22.125
1531208105757,16.3125,-40.375,-21.9375
1531208105767,16.75,-40.375,-22.375
1531208105777,17.375,-41.3125,-21.625
1531208105787,17.375,-41.3125,-21.0625
1531208105797,17.1875,-41.125,-20.875
1531208105807,17.0625,-41.5625,-20.75
1531208105817,16.9375,-41.5625,-20.4375
1531208105827,16.625,-41.25,-20.4375
1531208105837,16.9375,-41.4375,-20.625
1531208105847,16.8125,-41.3125,-20.625
1531208105857,16.625,-41.25,-20.9375
1531208105867,16.9375,-41.75,-20.625
1531208105877,17.1875,-41.125,-20.875
1531208105887,17.0625,-41.125,-21.375
1531208105896,17.5,-41.125,-21.5
1531208105907,17.75,-40.875,-21.5
1531208105917,17.4375,-40.25,-21.9375
1531208105927,17.3125,-40.375,-22.25
1531208105937,17.4375,-39.9375,-22.375
1531208105947,17.3125,-39.8125,-22.5625
1531208105957,17.4375,-39.625,-22.875
1531208105967,17.5625,-39.375,-22.5625
1531208105977,17.4375,-39.1875,-22.25
1531208105987,17.3125,-39.375,-22.4375
1531208105997,17.0,-39.1875,-22.5625
1531208106007,16.75,-39.1875,-22.25
1531208106017,16.75,-39.5,-22.25
1531208106027,16.75,-39.8125,-21.9375
1531208106037,16.5,-39.75,-21.8125
1531208106047,16.625,-40.375,-21.6875
1531208106057,16.1875,-40.5,-21.6875
1531208106067,15.8125,-40.6875,-21.8125
1531208106077,15.625,-40.8125,-21.9375
1531208106087,15.5,-41.125,-21.9375
1531208106097,15.0625,-40.8125,-21.5
1531208106107,15.375,-40.625,-21.375
1531208106117,15.375,-40.0625,-21.6875
1531208106127,15.5,-39.875,-22.25
1531208106137,15.75,-39.4375,-21.6875
1531208106147,15.75,-38.875,-22.25
1531208106157,15.75,-38.6875,-22.5625
1531208106167,16.1875,-39.0,-22.25
1531208106177,16.0,-38.75,-21.8125
1531208106187,15.75,-38.6875,-22.25
1531208106197,16.1875,-39.0,-21.6875
1531208106207,16.1875,-39.1875,-21.375
1531208106218,15.625,-39.3125,-21.0625
1531208106227,15.1875,-39.75,-20.9375
1531208106237,14.9375,-39.875,-20.1875
1531208106247,14.6875,-40.1875,-19.875
1531208106257,14.375,-40.0625,-20.1875
1531208106267,14.375,-40.1875,-20.1875
1531208106277,14.375,-39.875,-19.75
1531208106287,14.25,-39.875,-20.5
1531208106297,13.9375,-39.5625,-21.0625
1531208106307,13.9375,-40.1875,-20.9375
1531208106317,13.5,-39.875,-21.0625
1531208106327,12.9375,-40.0,-21.375
1531208106337,12.8125,-40.3125,-21.0625
1531208106348,12.4375,-40.25,-20.9375
1531208106357,11.5625,-40.125,-20.8125
1531208106367,11.3125,-40.5625,-20.1875
1531208106377,11.4375,-40.4375,-19.75
1531208106387,11.4375,-40.125,-19.4375
1531208106397,11.5625,-40.6875,-19.3125
1531208106407,11.875,-40.75,-19.0
1531208106417,12.0,-40.4375,-18.875
1531208106427,11.875,-40.875,-18.8125
1531208106437,11.625,-41.0,-18.375
1531208106447,11.1875,-40.875,-17.625
1531208106457,10.875,-40.875,-17.375
1531208106467,10.625,-40.875,-17.5
1531208106477,10.5,-40.5625,-17.5
1531208106487,10.5,-40.6875,-18.125
15312081065,10.875,-40.5625,-18.6875
1531208106507,11.1875,-40.875,-18.875
1531208106517,11.3125,-40.875,-19.0
1531208106527,11.1875,-41.125,-19.0
1531208106537,10.75,-40.875,-18.6875
1531208106547,9.9375,-41.125,-18.25
1531208106557,9.9375,-40.8125,-18.125
1531208106567,9.9375,-40.8125,-17.9375
1531208106576,10.3125,-40.5625,-17.9375
1531208106587,10.75,-40.875,-17.625
1531208106596,11.1875,-40.5625,-17.9375
1531208106606,11.0,-40.25,-17.9375
1531208106616,10.875,-40.6875,-17.9375
1531208106626,10.3125,-40.6875,-17.6875
1531208106636,10.3125,-40.25,-17.9375
1531208106646,10.4375,-39.9375,-17.9375
1531208106657,10.5625,-39.9375,-18.25
1531208106667,10.75,-39.5,-18.25
1531208106677,10.875,-38.875,-19.0
1531208106687,10.8125,-38.75,-19.3125
1531208106697,11.125,-38.75,-19.125
1531208106707,11.0,-38.3125,-19.3125
1531208106717,11.375,-37.875,-19.625
1531208106727,12.0625,-37.875,-19.875
1531208106737,12.5,-37.625,-19.875
1531208106747,12.75,-37.3125,-20.625
1531208106757,13.5,-37.625,-20.8125
1531208106767,13.1875,-37.4375,-20.8125
1531208106777,13.0625,-37.3125,-20.3125
1531208106787,13.0625,-37.4375,-20.3125
1531208106797,13.3125,-37.625,-20.0625
1531208106807,12.9375,-37.4375,-19.4375
1531208106817,13.1875,-37.75,-19.4375
1531208106827,13.375,-38.375,-19.4375
1531208106837,13.375,-38.5,-19.4375
1531208106847,12.9375,-38.1875,-19.125
1531208106856,13.25,-38.5,-19.3125
1531208106867,13.375,-38.5,-18.8125
1531208106877,13.625,-38.25,-18.6875
1531208106887,13.8125,-38.0625,-18.0625
1531208106897,13.8125,-38.25,-17.9375
1531208106907,14.1875,-37.9375,-17.8125
1531208106917,14.0625,-37.8125,-17.8125
1531208106927,14.3125,-37.8125,-17.3125
1531208106937,14.3125,-37.5,-17.1875
1531208106947,14.875,-37.5,-16.875
1531208106956,14.75,-37.5,-16.5625
1531208106966,15.3125,-37.25,-16.125
1531208106976,15.1875,-37.25,-16.3125
1531208106986,15.3125,-37.25,-16.4375
1531208106997,15.1875,-36.75,-16.3125
1531208107007,15.3125,-36.5,-16.4375
1531208107017,15.0,-36.625,-16.75
1531208107026,15.1875,-36.5,-17.0625
1531208107036,15.3125,-36.75,-17.0625
1531208107047,15.4375,-36.9375,-17.5
1531208107056,15.4375,-37.0625,-17.8125
1531208107066,15.75,-36.9375,-17.8125
1531208107076,15.6875,-36.5,-17.5
1531208107087,15.4375,-36.0625,-17.1875
1531208107097,15.4375,-36.1875,-17.3125
1531208107107,15.0,-35.875,-16.875
1531208107117,14.75,-36.0,-17.1875
1531208107127,14.5625,-36.1875,-17.1875
1531208107137,14.875,-36.75,-17.3125
1531208107147,14.875,-36.625,-16.875
1531208107157,15.3125,-36.625,-17.1875
1531208107167,15.3125,-36.1875,-16.4375
1531208107177,15.3125,-36.3125,-16.125
1531208107187,15.0,-36.0,-16.625
1531208107197,14.625,-36.3125,-16.625
1531208107207,14.1875,-36.625,-16.625
1531208107217,14.1875,-37.0625,-17.0625
1531208107227,13.9375,-37.3125,-17.1875
1531208107237,14.1875,-37.375,-16.75
1531208107247,13.875,-36.875,-17.0625
1531208107257,13.75,-36.75,-17.0625
1531208107267,13.625,-36.875,-16.875
1531208107277,13.5,-36.75,-16.75
1531208107287,13.0625,-36.5625,-17.0625
1531208107297,13.0625,-36.75,-17.0625
1531208107307,13.0625,-36.875,-16.625
1531208107317,12.75,-36.4375,-16.4375
1531208107327,12.75,-36.5625,-16.1875
1531208107336,12.8125,-36.75,-15.4375
1531208107347,13.0625,-36.875,-15.125
1531208107357,12.9375,-36.5625,-14.9375
1531208107367,12.8125,-36.875,-14.6875
1531208107377,12.625,-36.75,-14.9375
1531208107387,12.25,-36.875,-14.8125
1531208107397,11.6875,-37.0,-14.6875
1531208107407,11.25,-37.4375,-14.5
1531208107417,11.0,-37.4375,-14.5
1531208107427,11.0,-37.5625,-14.25
1531208107437,11.25,-37.4375,-14.5
1531208107447,11.125,-37.0,-14.375
1531208107457,11.25,-37.0,-14.5
1531208107467,11.5625,-37.125,-14.6875
1531208107477,7.0,-37.0625,-13.625
1531208107489,6.3125,-37.375,-13.0
1531208107497,5.875,-37.8125,-12.75
1531208107507,5.5,-37.625,-12.3125
1531208107517,4.75,-37.5,-12.0
1531208107527,4.5,-37.3125,-11.8125
1531208107537,4.625,-37.0,-12.125
1531208107547,4.875,-37.0,-12.0
1531208107557,4.75,-36.875,-12.125
1531208107567,4.75,-37.1875,-12.0
1531208107577,4.375,-37.3125,-11.8125
1531208107587,4.375,-37.4375,-11.5625
1531208107597,3.9375,-37.3125,-11.6875
1531208107607,4.0625,-37.75,-11.6875
1531208107617,3.9375,-37.625,-12.0
1531208107627,3.8125,-37.4375,-12.3125
1531208107637,3.25,-37.75,-12.625
1531208107647,3.125,-38.0625,-12.625
1531208107657,3.0625,-37.4375,-12.3125
1531208107667,3.0625,-37.3125,-12.125
1531208107676,2.9375,-37.125,-11.6875
1531208107686,3.25,-37.0,-11.5625
1531208107696,3.1875,-37.0,-11.6875
1531208107707,2.8125,-37.0,-11.875
1531208107716,2.9375,-36.6875,-11.6875
1531208107726,3.0625,-36.8125,-12.125
1531208107736,2.625,-36.375,-12.125
1531208107746,2.625,-36.0625,-12.0
1531208107756,2.75,-36.25,-12.0
1531208107766,2.75,-36.25,-12.0
1531208107776,3.1875,-36.0625,-12.125
1531208107786,3.75,-36.125,-12.125
1531208107796,4.0625,-36.125,-12.0
1531208107806,4.1875,-35.8125,-12.4375
1531208107816,4.625,-36.25,-12.75
1531208107826,4.4375,-36.125,-12.5625
1531208107836,4.625,-36.0,-12.875
1531208107846,4.75,-35.5,-13.3125
1531208107856,4.75,-35.6875,-13.5
1531208107866,4.875,-35.0625,-13.5
1531208107876,5.25,-34.625,-13.8125
1531208107886,5.125,-34.3125,-13.9375
1531208107896,5.5,-34.0625,-14.0625
1531208107906,6.0625,-34.0625,-13.9375
1531208107916,6.25,-34.0625,-14.0625
1531208107926,6.5,-34.6875,-14.0625
1531208107936,6.8125,-34.6875,-13.75
1531208107946,6.8125,-35.0,-13.625
1531208107956,6.8125,-35.125,-13.625
1531208107967,6.8125,-35.25,-13.3125
1531208107977,6.6875,-34.8125,-12.875
1531208107987,6.8125,-35.0,-13.1875
1531208107997,6.8125,-35.3125,-12.5625
1531208108007,6.6875,-35.125,-12.3125
1531208108017,6.5625,-35.0,-12.3125
1531208108027,6.375,-35.0,-12.875
1531208108036,6.8125,-35.125,-12.75
1531208108046,6.9375,-34.6875,-13.3125
1531208108056,6.9375,-34.5625,-13.625
1531208108066,7.25,-34.6875,-13.625
1531208108076,7.8125,-35.0,-13.625
1531208108086,7.625,-34.6875,-13.5
1531208108096,7.8125,-34.4375,-13.1875
1531208108106,8.5,-34.4375,-12.875
1531208108116,8.5,-34.25,-12.875
1531208108126,8.5,-34.125,-12.25
1531208108136,8.75,-34.5625,-12.4375
1531208108147,8.9375,-35.1875,-12.5625
1531208108156,9.0625,-35.5,-12.4375
1531208108166,8.9375,-35.8125,-12.25
1531208108178,8.9375,-35.5,-12.25
1531208108188,9.0625,-35.0625,-12.4375
1531208108197,9.1875,-34.875,-12.25
1531208108207,8.9375,-34.75,-12.5625
1531208108217,9.1875,-34.4375,-12.875
1531208108226,9.625,-34.4375,-13.0
1531208108236,9.5,-34.3125,-12.6875
1531208108246,9.625,-34.625,-13.1875
1531208108256,9.875,-34.4375,-13.3125
1531208108266,9.75,-34.3125,-13.4375
1531208108277,9.3125,-34.5625,-13.625
1531208108287,9.4375,-34.3125,-13.9375
1531208108297,9.625,-33.875,-13.4375
1531208108307,9.625,-34.0,-13.3125
1531208108316,10.1875,-34.0,-13.4375
1531208108327,10.5625,-33.5625,-13.625
1531208108337,10.1875,-33.875,-13.625
1531208108347,9.875,-33.6875,-14.0625
1531208108357,9.5625,-33.25,-14.0625
1531208108367,9.0,-33.375,-13.75
1531208108376,8.5,-34.0,-14.0625
1531208108387,8.625,-34.125,-13.9375
1531208108396,8.625,-34.25,-13.625
1531208108406,8.9375,-34.3125,-13.75
1531208108416,9.1875,-34.5625,-13.75
1531208108426,9.1875,-34.4375,-13.3125
1531208108437,9.3125,-34.4375,-13.625
1531208108448,9.625,-34.625,-13.9375
1531208108457,9.1875,-35.0625,-14.0625
1531208108467,8.75,-34.75,-13.9375
1531208108478,8.75,-34.5625,-13.75
1531208108486,8.625,-34.4375,-13.5
1531208108496,8.0625,-34.875,-13.0
1531208108506,7.9375,-35.0,-13.0
1531208108517,8.0625,-35.1875,-12.5625
1531208108526,8.125,-35.4375,-12.25
1531208108536,8.0,-36.0625,-11.8125
1531208108546,7.375,-35.75,-11.6875
1531208108556,7.25,-35.75,-10.9375
1531208108567,6.6875,-36.0,-11.0625
1531208108576,6.3125,-36.625,-10.9375
1531208108586,5.75,-36.1875,-11.25
1531208108596,5.875,-36.4375,-11.0625
1531208108607,5.4375,-36.4375,-11.25
1531208108617,5.875,-36.3125,-11.0625
1531208108627,5.75,-36.1875,-11.0625
1531208108637,5.3125,-36.875,-10.625
1531208108647,4.9375,-37.0625,-10.8125
1531208108657,5.0625,-37.1875,-10.8125
1531208108667,4.625,-37.5,-10.8125
1531208108677,4.1875,-37.1875,-10.625
1531208108687,4.375,-37.625,-10.625
1531208108697,4.25,-37.4375,-10.0625
1531208108707,3.8125,-37.4375,-9.75
1531208108717,3.25,-37.625,-9.3125
1531208108727,3.25,-38.1875,-9.4375
1531208108737,3.0,-38.0625,-9.0
1531208108747,2.8125,-38.1875,-9.0
1531208108757,2.6875,-38.5,-8.875
1531208108767,2.4375,-38.3125,-9.0
1531208108777,2.25,-38.3125,-8.875
1531208108787,2.25,-37.875,-9.3125
1531208108797,2.5625,-38.0,-9.625
1531208108807,2.8125,-37.75,-9.4375
1531208108817,3.125,-37.3125,-9.625
1531208108827,3.5,-37.125,-9.625
1531208108837,3.9375,-37.75,-9.4375
1531208108847,3.5,-37.625,-9.3125
1531208108857,3.6875,-37.75,-9.625
1531208108867,3.6875,-38.375,-9.625
1531208108876,3.8125,-38.1875,-9.75
1531208108887,3.5,-37.75,-9.75
1531208108896,3.6875,-37.875,-9.625
1531208108907,3.5,-37.75,-9.3125
1531208108916,3.8125,-37.75,-9.4375
1531208108927,3.6875,-38.0625,-9.4375
1531208108937,4.125,-38.0625,-9.625
1531208108947,4.8125,-38.0625,-9.75
1531208108957,5.0625,-38.375,-9.875
1531208108967,5.375,-37.9375,-10.0625
1531208108977,5.625,-37.8125,-10.0625
1531208108987,5.75,-37.8125,-10.0625
1531208108997,5.9375,-37.6875,-10.5
1531208109007,6.1875,-37.375,-10.9375
1531208109017,6.3125,-37.0625,-11.0625
1531208109027,6.3125,-36.75,-11.375
1531208109036,6.875,-36.3125,-12.125
1531208109047,6.6875,-36.3125,-12.4375
1531208109057,6.6875,-36.5,-12.4375
1531208109067,7.125,-36.9375,-12.75
1531208109077,8.0,-36.8125,-12.75
1531208109087,7.5625,-37.0625,-12.4375
1531208109097,8.0,-37.25,-12.125
1531208109107,8.125,-37.25,-12.125
1531208109117,8.0,-36.8125,-11.6875
1531208109127,7.5625,-37.125,-11.8125
1531208109137,7.4375,-37.25,-12.0
1531208109147,7.3125,-37.0625,-11.8125
1531208109157,7.5625,-37.25,-12.0
1531208109167,7.4375,-37.6875,-11.6875
1531208109177,7.5625,-37.375,-11.8125
1531208109187,8.0,-37.375,-12.0
1531208109197,8.25,-37.25,-12.25
1531208109207,8.4375,-37.25,-11.9375
1531208109217,8.8125,-37.0,-12.25
1531208109227,8.875,-37.25,-11.8125
1531208109237,9.125,-37.4375,-11.5
1531208109247,9.25,-37.75,-11.0625
1531208109257,9.25,-37.75,-11.1875
1531208109267,9.6875,-38.0625,-11.5
1531208109277,9.875,-38.5,-11.625
1531208109287,10.25,-38.375,-11.5
1531208109297,10.25,-38.375,-11.5
1531208109307,10.6875,-38.0625,-11.375
1531208109316,10.6875,-38.375,-11.1875
1531208109327,10.6875,-38.375,-10.625
1531208109337,10.4375,-38.1875,-10.3125
1531208109347,10.4375,-38.375,-10.625
1531208109356,10.4375,-38.6875,-10.4375
1531208109367,10.3125,-38.6875,-10.3125
1531208109377,10.5625,-38.375,-10.875
1531208109387,11.0,-38.375,-11.1875
1531208109397,11.5625,-37.9375,-10.875
1531208109407,11.375,-37.8125,-11.375
1531208109417,11.8125,-38.0625,-11.625
1531208109427,11.6875,-37.8125,-11.375
1531208109437,11.5,-37.625,-11.5
1531208109447,11.375,-37.9375,-11.5
1531208109457,11.5,-37.9375,-11.5
1531208109467,11.8125,-37.625,-11.0625
1531208109477,11.9375,-38.25,-11.375
1531208109487,11.8125,-38.5625,-11.0625
1531208109497,11.8125,-38.5625,-11.375
1531208109507,11.6875,-38.8125,-10.875
1531208109517,10.875,-38.6875,-11.0625
1531208109527,10.5625,-38.1875,-11.375
1531208109537,10.25,-38.375,-11.5
1531208109547,10.125,-38.8125,-11.625
1531208109557,9.5625,-38.8125,-11.9375
1531208109567,9.5625,-39.0625,-12.375
1531208109577,9.3125,-39.25,-11.8125
1531208109587,9.1875,-39.25,-11.9375
1531208109597,9.1875,-39.0625,-11.8125
1531208109607,9.75,-39.375,-12.125
1531208109617,9.4375,-39.375,-11.9375
1531208109627,9.875,-39.5625,-12.25
1531208109637,10.1875,-40.0,-12.5625
1531208109647,9.75,-40.0,-12.375
1531208109657,9.1875,-39.6875,-11.9375
1531208109667,9.1875,-40.125,-11.625
1531208109677,8.625,-40.125,-11.0625
1531208109687,8.625,-40.4375,-10.3125
1531208109697,8.25,-40.5625,-9.875
1531208109707,8.25,-40.875,-9.4375
1531208109717,7.9375,-40.5625,-9.125
1531208109727,7.6875,-40.8125,-9.0
1531208109737,6.8125,-40.25,-8.6875
1531208109747,6.9375,-40.0625,-9.0
1531208109757,6.6875,-40.0625,-9.25
1531208109767,6.6875,-40.1875,-9.4375
1531208109777,6.8125,-40.25,-9.75
1531208109787,6.6875,-40.9375,-9.875
1531208109797,6.25,-41.25,-9.4375
1531208109807,6.25,-41.25,-9.125
1531208109817,5.875,-41.5625,-8.8125
1531208109827,5.875,-41.5625,-8.8125
1531208109837,6.125,-41.5625,-8.8125
1531208109848,5.5625,-41.5625,-9.125
1531208109857,5.3125,-41.6875,-9.0
1531208109867,5.3125,-41.6875,-9.0
1531208109877,5.0,-41.8125,-9.0
1531208109887,4.4375,-41.5,-8.5625
1531208109897,4.875,-41.8125,-8.25
1531208109907,4.625,-42.125,-8.25
1531208109917,4.3125,-42.25,-8.0625
1531208109927,4.0625,-42.5625,-7.9375
1531208109937,3.625,-42.8125,-7.9375
1531208109947,3.375,-42.6875,-8.25
1531208109957,3.25,-42.8125,-7.9375
1531208109967,3.5,-42.8125,-8.0625
1531208109977,3.25,-43.125,-8.0625
1531208109987,3.6875,-43.4375,-8.375
1531208109997,4.0625,-43.875,-8.5
1531208110007,4.0625,-44.0625,-9.125
1531208110017,3.8125,-43.875,-9.125
1531208110027,4.25,-43.875,-9.125
1531208110037,4.375,-43.125,-9.125
1531208110047,4.375,-42.6875,-8.6875
1531208110057,4.75,-42.125,-8.6875
1531208110067,4.75,-41.9375,-9.125
1531208110077,4.5625,-41.1875,-9.125
1531208110087,4.3125,-41.0625,-9.75
1531208110097,4.125,-40.625,-10.5
1531208110107,3.875,-40.75,-10.8125
1531208110117,4.125,-40.875,-10.9375
1531208110127,4.0,-41.0625,-11.5625
1531208110137,4.4375,-41.0625,-11.375
1531208110147,4.875,-41.1875,-11.25
1531208110157,4.6875,-40.9375,-11.5
1531208110167,4.875,-40.625,-11.5
1531208110177,5.4375,-40.625,-11.5
1531208110187,5.125,-40.9375,-12.0
1531208110197,5.125,-41.0625,-12.25
1531208110207,5.6875,-40.9375,-12.125
1531208110217,6.0,-40.9375,-12.5625
1531208110227,5.9375,-40.9375,-13.1875
1531208110237,6.6875,-40.8125,-13.4375
1531208110247,6.5,-40.625,-13.3125
1531208110257,6.5,-40.9375,-13.625
1531208110267,6.375,-41.0625,-13.4375
1531208110277,6.375,-41.125,-13.1875
1531208110287,6.125,-41.375,-12.6875
1531208110297,6.25,-41.5625,-12.6875
1531208110307,6.25,-41.5625,-12.5625
1531208110317,6.4375,-41.5625,-12.5625
1531208110327,6.4375,-41.6875,-12.25
1531208110337,6.5625,-41.375,-12.5625
1531208110347,6.5625,-41.375,-12.5625
1531208110357,6.6875,-41.5625,-12.25
1531208110367,6.6875,-41.25,-12.125
1531208110377,6.8125,-40.9375,-12.6875
1531208110387,6.8125,-40.9375,-12.5625
1531208110397,7.125,-40.9375,-12.875
1531208110407,7.375,-40.6875,-13.3125
1531208110417,7.625,-41.0,-13.4375
